LineId,Content,EventId,EventTemplate
1484,GPS Position Mismatch.,188,GPS Position Mismatch.
1485,GPS Position Mismatch.,188,GPS Position Mismatch.
1486,GPS Position Mismatch.,188,GPS Position Mismatch.
1487,GPS Position Mismatch.,188,GPS Position Mismatch.
1488,GPS Position Mismatch.,188,GPS Position Mismatch.
1489,GPS Position Mismatch.,188,GPS Position Mismatch.
1490,GPS Position Mismatch.,188,GPS Position Mismatch.
1491,GPS Position Mismatch.,188,GPS Position Mismatch.
1492,GPS Position Mismatch.,188,GPS Position Mismatch.
1493,GPS Position Mismatch.,188,GPS Position Mismatch.
1494,GPS Position Mismatch.,188,GPS Position Mismatch.
1495,GPS Position Mismatch.,188,GPS Position Mismatch.
1496,GPS Position Mismatch.,188,GPS Position Mismatch.
1497,GPS Position Mismatch.,188,GPS Position Mismatch.
1498,GPS Position Mismatch.,188,GPS Position Mismatch.
1499,GPS Position Mismatch.,188,GPS Position Mismatch.
1500,GPS Position Mismatch.,188,GPS Position Mismatch.
1501,GPS Position Mismatch.,188,GPS Position Mismatch.
1502,Landing.,280,Landing.
1503,Data Recorder File Index is 57.,109,Data Recorder File Index is 57.
1504,Home Point Updated.,166,Home Point Updated.
1505,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.
1506,Maximum flight distance reached. Adjust the distance in MC Settings if required.,44,Maximum flight distance reached. Adjust the distance in MC Settings if required.
1507,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.,158,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.
1508,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
1509,Maximum flight distance reached. Adjust the distance in MC Settings if required.,44,Maximum flight distance reached. Adjust the distance in MC Settings if required.
1510,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
1511,Remote controller assisted takeoff initiated.,274,Remote controller assisted takeoff initiated.
1512,"To take off in non-P mode, toggle Flight Mode Switch to another mode and then toggle it back.",486,"To take off in non-P mode, toggle Flight Mode Switch to another mode and then toggle it back."
1513,"To take off in non-P mode, toggle Flight Mode Switch to another mode and then toggle it back.",486,"To take off in non-P mode, toggle Flight Mode Switch to another mode and then toggle it back."
1514,SD card write speed is too slow. Not suitable for shooting a 4K video.,156,SD card write speed is too slow. Not suitable for shooting a 4K video.
1515,"To take off in non-P mode, toggle Flight Mode Switch to another mode and then toggle it back.",486,"To take off in non-P mode, toggle Flight Mode Switch to another mode and then toggle it back."
1516,SD card write speed is too slow. Not suitable for shooting a 4K video.,156,SD card write speed is too slow. Not suitable for shooting a 4K video.
1517,Remote controller assisted takeoff initiated.,274,Remote controller assisted takeoff initiated.
1518,Motor or propeller error. Check the motors and propellers.,253,Motor or propeller error. Check the motors and propellers.
1519,Remote controller assisted takeoff initiated.,274,Remote controller assisted takeoff initiated.
1520,Home Point recorded. Return-to-Home Altitude : 98FT,12,Home Point recorded. Return-to-Home Altitude : 98FT
1521,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1522,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1523,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1524,SD card write speed is too slow. Not suitable for shooting a 4K video.,156,SD card write speed is too slow. Not suitable for shooting a 4K video.
1525,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1526,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1527,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1528,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1529,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.
1530,Data Recorder File Index is 12.,109,Data Recorder File Index is 12.
1531,Home Point Updated.,166,Home Point Updated.
1532,Remote controller assisted takeoff initiated.,274,Remote controller assisted takeoff initiated.
1533,Data Recorder File Index is 15.,109,Data Recorder File Index is 15.
1534,Remote controller assisted takeoff initiated.,274,Remote controller assisted takeoff initiated.
1535,Data Recorder File Index is 15.,109,Data Recorder File Index is 15.
1536,Home Point Updated.,166,Home Point Updated.
1537,Home Point recorded. Return-to-Home Altitude : 98FT.,12,Home Point recorded. Return-to-Home Altitude : 98FT.
1538,Remote controller assisted takeoff initiated.,274,Remote controller assisted takeoff initiated.
1539,SD card write speed is too slow. Not suitable for shooting a 4K video.,156,SD card write speed is too slow. Not suitable for shooting a 4K video.
1540,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1541,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1542,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1543,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1544,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1545,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1546,High wind velocity. Fly with caution.,108,High wind velocity. Fly with caution.
1547,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
1548,Strong Interference to Aircraft. Signal interruption may be more likely. Fly with caution.,428,Strong Interference to Aircraft. Signal interruption may be more likely. Fly with caution.
1549,Strong Interference to Aircraft. Signal interruption may be more likely. Fly with caution.,428,Strong Interference to Aircraft. Signal interruption may be more likely. Fly with caution.
1550,Strong Interference to Aircraft. Signal interruption may be more likely. Fly with caution.,428,Strong Interference to Aircraft. Signal interruption may be more likely. Fly with caution.
1551,Strong Interference to Aircraft. Signal interruption may be more likely. Fly with caution.,428,Strong Interference to Aircraft. Signal interruption may be more likely. Fly with caution.
1552,Strong Interference to Aircraft. Signal interruption may be more likely. Fly with caution.,428,Strong Interference to Aircraft. Signal interruption may be more likely. Fly with caution.
1553,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
1554,The remaining battery is only enough for RTH. Return home now.,86,The remaining battery is only enough for RTH. Return home now.
1555,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
1556,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
1557,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
1558,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
1559,Attitude is too large.,351,Attitude is too large.
1560,Attitude is too large.,351,Attitude is too large.
1561,Attitude is too large.,351,Attitude is too large.
1562,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
1563,Attitude is too large.,351,Attitude is too large.
1564,Attitude is too large.,351,Attitude is too large.
1565,Attitude is too large.,351,Attitude is too large.
1566,Attitude is too large.,351,Attitude is too large.
1567,Attitude is too large.,351,Attitude is too large.
1568,Attitude is too large.,351,Attitude is too large.
1569,High wind velocity. Fly with caution and land in a safe place ASAP.,108,High wind velocity. Fly with caution and land in a safe place ASAP.
1570,Attitude is too large.,351,Attitude is too large.
1571,Attitude is too large.,351,Attitude is too large.
1572,Attitude is too large.,351,Attitude is too large.
1573,Attitude is too large.,351,Attitude is too large.
1574,Attitude is too large.,351,Attitude is too large.
1575,Attitude is too large.,351,Attitude is too large.
1576,Attitude is too large.,351,Attitude is too large.
1577,Attitude is too large.,351,Attitude is too large.
1578,Attitude is too large.,351,Attitude is too large.
1579,Attitude is too large.,351,Attitude is too large.
1580,Attitude is too large.,351,Attitude is too large.
1581,Attitude is too large.,351,Attitude is too large.
1582,Attitude is too large.,351,Attitude is too large.
1583,Attitude is too large.,351,Attitude is too large.
1584,Attitude is too large.,351,Attitude is too large.
1585,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
1586,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
1587,Attitude is too large.,351,Attitude is too large.
1588,Attitude is too large.,351,Attitude is too large.
1589,Attitude is too large.,351,Attitude is too large.
1590,Attitude is too large.,351,Attitude is too large.
1591,Attitude is too large.,351,Attitude is too large.
1592,Attitude is too large.,351,Attitude is too large.
1593,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
1594,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
1595,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
1596,Satellite positioning off. Fly with Caution.,206,Satellite positioning off. Fly with Caution.
1597,Satellite positioning off. Fly with Caution.,206,Satellite positioning off. Fly with Caution.
1598,Satellite positioning off. Fly with Caution.,206,Satellite positioning off. Fly with Caution.
1599,Satellite positioning off. Fly with Caution.,206,Satellite positioning off. Fly with Caution.
1600,Taking Off.,162,Taking Off.
1601,Taking Off.,162,Taking Off.
1602,"Home Point Recorded, Return-to-Home Altitude : 98FT",12,"Home Point Recorded, Return-to-Home Altitude : 98FT"
1603,"Home Point Recorded, Return-to-Home Altitude : 98FT",12,"Home Point Recorded, Return-to-Home Altitude : 98FT"
1604,Tap the screen lightly to focus.,81,Tap the screen lightly to focus.
1605,Tap the screen lightly to focus.,81,Tap the screen lightly to focus.
1606,Ground Plain. Safe to Land.,145,Ground Plain. Safe to Land.
1607,Ground Plain. Safe to Land.,145,Ground Plain. Safe to Land.
1608,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH if necessary.,74,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH if necessary.
1609,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH if necessary.,74,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH if necessary.
1610,Descending. Exited Visual Avoidance System,3,Descending. Exited Visual Avoidance System
1611,Descending. Exited Visual Avoidance System,3,Descending. Exited Visual Avoidance System
1612,Precision Landing,47,Precision Landing
1613,Rectifying aircraft position,298,Rectifying aircraft position
1614,Precision Landing,47,Precision Landing
1615,Rectifying aircraft position,298,Rectifying aircraft position
1616,Data Recorder File Index is 7.,109,Data Recorder File Index is 7.
1617,Taking off.,162,Taking off.
1618,Home Point Recorded.,57,Home Point Recorded.
1619,Return-to-Home Altitude : 98FT.,95,Return-to-Home Altitude : 98FT.
1620,Tap the screen lightly to focus.,81,Tap the screen lightly to focus.
1621,Tap the screen lightly to focus.,81,Tap the screen lightly to focus.
1622,RTH : Preascending.,439,RTH : Preascending.
1623,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH if necessary.,74,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH if necessary.
1624,RTH : Heading alignment.,121,RTH : Heading alignment.
1625,RTH : Ascending to RTH altitude.,553,RTH : Ascending to RTH altitude.
1626,RTH : Cruise.,101,RTH : Cruise.
1627,Exited Visual Avoidance System.,3,Exited Visual Avoidance System.
1628,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1629,Ground Plain. Safe to Land.,145,Ground Plain. Safe to Land.
1630,Ground Plain. Safe to Land.,145,Ground Plain. Safe to Land.
1631,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
